area_id,area_type,municipality,block,treatment,registered,turnout,hollande_share
M_69236,Municipality,Saint-Romain-en-Gier,2540,1,371,0.8706199526786804,0.2562499940395355
P_42095_2,Precinct,Firminy,1421,1,832,0.8040865659713745,0.2698170840740204
M_26141,Municipality,Gigors-et-Lozeron,736,1,154,0.9155844449996948,0.25362318754196167
M_7113,Municipality,Labastide-de-Virac,174,1,174,0.8965517282485962,0.30666667222976685
P_42189_6,Precinct,Roche-la-Molière,1440,1,1073,0.8070829510688782,0.281507670879364
P_38474_4,Precinct,Sassenage,1313,1,926,0.8552916049957275,0.3457106351852417
M_7214,Municipality,Saint-Apollinaire-de-Rias,156,1,147,0.8299319744110107,0.3583333194255829
M_74151,Municipality,Lornay,2740,0,363,0.8457300066947937,0.21594683825969696
M_1064,Municipality,Briord,2,1,627,0.8484848737716675,0.2538759708404541
M_69272,Municipality,Communay,2571,1,3125,0.8691200017929077,0.26408714056015015
P_38507_2,Precinct,Tignieu-Jameyzieu,1258,1,1260,0.8063492178916931,0.31763526797294617
M_73012,Municipality,Albiez-le-Jeune,2717,1,136,0.7573529481887817,0.2549019753932953
M_73013,Municipality,Albiez-Montrond,2717,1,477,0.8008385896682739,0.24202127754688263
M_1252,Municipality,Mogneneins,36,1,558,0.8548387289047241,0.21321961283683777
P_69034_4,Precinct,Caluire-et-Cuire,2530,1,780,0.8141025900840759,0.32428115606307983
P_26362_5,Precinct,Valence,765,0,1166,0.724699854850769,0.3479853570461273
M_38310,Municipality,Poliénas,1316,0,839,0.8235995173454285,0.22455090284347534
P_69275_15,Precinct,Décines-Charpieu,2536,0,1013,0.626850962638855,0.4342948794364929
P_69286_15,Precinct,Rillieux-la-Pape,2565,1,1055,0.7554502487182617,0.3586118221282959
M_1435,Municipality,Versonnex,18,1,1103,0.7905711531639099,0.22690057754516602
P_69089_6,Precinct,Francheville,2539,1,900,0.8399999737739563,0.31769436597824097
M_74250,Municipality,Saint-Pierre-en-Faucigny,2734,1,3835,0.8406779766082764,0.19968204200267792
P_26064_2,Precinct,Chabeuil,734,1,968,0.8584710955619812,0.23623010516166687
P_69034_12,Precinct,Caluire-et-Cuire,2530,0,777,0.7876448035240173,0.317195326089859
M_74171,Municipality,Massongy,2746,0,1034,0.8094777464866638,0.21212121844291687
P_38474_5,Precinct,Sassenage,1313,1,988,0.7823886871337891,0.32287582755088806
P_69384_410,Precinct,"Lyon, 4e arrondissement",2549,1,1039,0.8479307293891907,0.4000000059604645
M_1407,Municipality,Seyssel,2,1,552,0.8170289993286133,0.2678571343421936
P_74042_4,Precinct,Bonneville,2723,1,1051,0.6955280900001526,0.34301522374153137
P_69275_7,Precinct,Décines-Charpieu,2536,1,941,0.7513283491134644,0.34870317578315735
P_69385_526,Precinct,"Lyon, 5e arrondissement",2550,0,1023,0.8172042965888977,0.3555825352668762
P_26165_5,Precinct,Livron-sur-Drôme,748,1,935,0.800000011920929,0.2421768754720688
P_7319_6,Precinct,Teil (Le),172,0,775,0.774193525314331,0.3468013405799866
P_69275_8,Precinct,Décines-Charpieu,2536,1,783,0.7662835121154785,0.29522183537483215
M_74265,Municipality,Serraval,2752,1,458,0.8864628672599792,0.17302799224853516
M_38539,Municipality,Vertrieu,1293,1,432,0.8842592835426331,0.21750663220882416
M_69231,Municipality,Saint-Pierre-la-Palud,2543,1,1813,0.8389409780502319,0.26581427454948425
P_69202_13,Precinct,Sainte-Foy-lès-Lyon,2573,1,801,0.8676654100418091,0.2612481713294983
P_69089_7,Precinct,Francheville,2539,0,949,0.8377239108085632,0.3077905476093292
P_69389_909,Precinct,"Lyon, 9e arrondissement",2555,0,803,0.6874221563339233,0.33149170875549316
M_1093,Municipality,Châtillon-sur-Chalaronne,14,1,3341,0.8129302859306335,0.20269763469696045
P_74042_3,Precinct,Bonneville,2723,0,1278,0.758998453617096,0.251319944858551
M_7340,Municipality,Veyras,168,1,1339,0.8700522780418396,0.32955536246299744
M_7328,Municipality,Vagnas,174,1,391,0.8542199730873108,0.27659574151039124
P_26064_4,Precinct,Chabeuil,734,1,1010,0.8485148549079895,0.22700119018554688
M_74256,Municipality,Sallanches,2745,0,11156,0.7959842085838318,0.19549736380577087
M_73049,Municipality,Bonvillaret,2694,1,134,0.7686567306518555,0.27184465527534485
P_42237_2,Precinct,Saint-Jean-Bonnefonds,1451,1,945,0.8835979104042053,0.24847747385501862
M_74226,Municipality,Saint-André-de-Boëge,2725,1,503,0.8528826832771301,0.19294117391109467
P_42207_8,Precinct,Saint-Chamond,1442,1,844,0.6812795996665955,0.3474426865577698
M_42175,Municipality,Pouilly-lès-Feurs,1420,1,873,0.8591065406799316,0.19021739065647125
M_7115,Municipality,Labeaume,169,1,575,0.8330434560775757,0.2929936349391937
P_42189_7,Precinct,Roche-la-Molière,1440,1,1035,0.7942029237747192,0.29440993070602417
M_38530,Municipality,Vaulx-Milieu,1321,1,1699,0.8134196400642395,0.21863536536693573
P_7319_1,Precinct,Teil (Le),172,1,971,0.7415035963058472,0.3125883936882019
M_74123,Municipality,Faverges,2731,1,4624,0.8310986161231995,0.21814312040805817
M_38054,Municipality,Bouvesse-Quirieu,1293,1,972,0.8158436417579651,0.2451612949371338
M_69177,Municipality,Sourcieux-les-Mines,2543,1,1524,0.8536745309829712,0.2373540848493576
P_69386_612,Precinct,"Lyon, 6e arrondissement",2551,1,1126,0.7761989235877991,0.35948479175567627
P_69389_921,Precinct,"Lyon, 9e arrondissement",2555,1,1112,0.6223021745681763,0.49926578998565674
M_74037,Municipality,Boëge,2725,1,1206,0.8424543738365173,0.19191919267177582
M_38338,Municipality,La Rivière,1316,1,494,0.876518189907074,0.2697674334049225
M_7183,Municipality,Pradons,169,1,336,0.8601190447807312,0.22302158176898956
M_26108,Municipality,Crest,736,0,5974,0.8135252594947815,0.2689655125141144
P_42237_5,Precinct,Saint-Jean-Bonnefonds,1451,0,889,0.8436445593833923,0.25271740555763245
M_74213,Municipality,Poisy,2737,1,4630,0.8822894096374512,0.21950611472129822
M_7152,Municipality,Mauves,173,1,949,0.8630136847496033,0.22772277891635895
M_74303,Municipality,Villaz,2738,1,2123,0.8940178751945496,0.20610278844833374
P_38169_12,Precinct,Fontaine,1267,1,745,0.7892617583274841,0.39137929677963257
M_73118,Municipality,Francin,2711,1,627,0.8867623805999756,0.29798904061317444
M_7255,Municipality,Saint-Julien-en-Saint-Alban,168,0,982,0.8258655667304993,0.2644110321998596
M_26183,Municipality,Mirabel-et-Blacons,736,1,746,0.8646112680435181,0.2578616440296173
P_1283_5,Precinct,Oyonnax,30,1,1041,0.7521613836288452,0.31168830394744873
P_69387_708,Precinct,"Lyon, 7e arrondissement",2552,1,729,0.8175582885742188,0.33390119671821594
M_7011,Municipality,Antraigues-sur-Volane,156,1,463,0.8574513792991638,0.27877238392829895
P_42237_3,Precinct,Saint-Jean-Bonnefonds,1451,1,878,0.8268792629241943,0.30084747076034546
M_7186,Municipality,Privas,168,1,6173,0.7604082226753235,0.30857762694358826
P_69385_516,Precinct,"Lyon, 5e arrondissement",2550,1,1100,0.8209090828895569,0.32737430930137634
M_26380,Municipality,Gervans,763,1,385,0.8883116841316223,0.25671643018722534
P_26165_3,Precinct,Livron-sur-Drôme,748,1,900,0.79666668176651,0.2536022961139679
P_1053_6,Precinct,Bourg-en-Bresse,9,1,1068,0.6853932738304138,0.4016853868961334
P_26362_21,Precinct,Valence,765,1,1455,0.7085910439491272,0.529179036617279
P_69385_529,Precinct,"Lyon, 5e arrondissement",2550,1,1004,0.791832685470581,0.3142493665218353
M_7063,Municipality,Cheminas,173,0,237,0.8818565607070923,0.2524752616882324
P_42189_3,Precinct,Roche-la-Molière,1440,1,1008,0.7996031641960144,0.2997449040412903
M_69032,Municipality,Bully,2543,1,1475,0.852203369140625,0.20436187088489532
P_26165_6,Precinct,Livron-sur-Drôme,748,1,883,0.7904869914054871,0.24745269119739532
P_42189_4,Precinct,Roche-la-Molière,1440,1,1195,0.8594142198562622,0.2662082612514496
M_1187,Municipality,Hotonnes,2,0,277,0.8158844709396362,0.20642201602458954
M_74280,Municipality,Thônes,2752,0,4259,0.85466068983078,0.1555865854024887
P_42095_6,Precinct,Firminy,1421,1,721,0.7919555902481079,0.30604982376098633
M_7251,Municipality,Saint-Joseph-des-Bancs,155,1,150,0.7933333516120911,0.24786324799060822
P_69029_19,Precinct,Bron,2529,0,507,0.6942800879478455,0.4785100221633911
P_73137_2,Precinct,Jacob-Bellecombette,2701,1,1055,0.7952606678009033,0.33047735691070557
P_69385_530,Precinct,"Lyon, 5e arrondissement",2550,1,844,0.8139810562133789,0.30882352590560913
P_74281_6,Precinct,Thonon-les-Bains,2750,1,811,0.7299630045890808,0.3087478578090668
P_26281_4,Precinct,Romans-sur-Isère,755,1,1485,0.804713785648346,0.270247220993042
P_42095_10,Precinct,Firminy,1421,0,718,0.8036211729049683,0.3143872022628784
M_69294,Municipality,Sérézin-du-Rhône,2571,1,1861,0.818914532661438,0.2706117033958435
M_26353,Municipality,Les Tourrettes,750,1,648,0.8503086566925049,0.2555147111415863
M_74094,Municipality,Cranves-Sales,2728,1,4140,0.8282608985900879,0.17900684475898743
M_1084,Municipality,Chanoz-Châtenay,14,1,488,0.8790983557701111,0.23444975912570953
M_26085,Municipality,Châteauneuf-du-Rhône,735,1,1894,0.8637803792953491,0.2218068540096283
M_42093,Municipality,Farnay,1425,1,968,0.9111570119857788,0.2439306378364563
M_69088,Municipality,Fontaines-sur-Saône,2538,0,4297,0.8303467631340027,0.24352774024009705
P_73181_1,Precinct,Moûtiers,2712,1,931,0.7561761736869812,0.24415205419063568
M_3081,Municipality,Colombier,85,1,263,0.8593155741691589,0.33944955468177795
M_3110,Municipality,Espinasse-Vozelle,104,0,672,0.8809523582458496,0.28896671533584595
M_3082,Municipality,Commentry,85,1,4869,0.807558000087738,0.37617310881614685
P_63113_41,Precinct,Clermont-Ferrand,2297,1,1045,0.7617225050926208,0.41613316535949707
M_43130,Municipality,Mazet-Saint-Voy,1464,0,1027,0.7828627228736877,0.44102564454078674
M_3151,Municipality,Louroux-de-Beaune,85,1,155,0.7870967984199524,0.2288135588169098
M_43199,Municipality,Saint-Jeures,1475,1,804,0.8320895433425903,0.2689969539642334
P_15014_14,Precinct,Aurillac,406,1,1223,0.7710548043251038,0.47603484988212585
P_63164_3,Precinct,Gerzat,2305,1,985,0.8020304441452026,0.3620915114879608
P_63113_46,Precinct,Clermont-Ferrand,2298,1,743,0.755047082901001,0.44343066215515137
M_15019,Municipality,Bassignac,409,0,210,0.8952381014823914,0.4175824224948883
M_15173,Municipality,Saint-Bonnet-de-Condat,407,1,158,0.7658227682113647,0.25833332538604736
M_43120,Municipality,Lempdes-sur-Allagnon,1466,0,988,0.8360323905944824,0.3254658281803131
P_3190_19,Precinct,Moulins,96,1,718,0.7256267666816711,0.4071146249771118
P_3185_18,Precinct,Montluçon,94,1,655,0.6992366313934326,0.4308035671710968
P_3185_11,Precinct,Montluçon,95,1,704,0.7372159361839294,0.32347139716148376
M_15037,Municipality,Champagnac,407,1,957,0.7962382435798645,0.47066667675971985
M_3097,Municipality,Deneuille-les-Mines,89,1,250,0.8880000114440918,0.32710281014442444
M_15001,Municipality,Allanche,409,1,816,0.7708333134651184,0.29903537034988403
P_3185_19,Precinct,Montluçon,95,1,750,0.737333357334137,0.39338234066963196
M_15038,Municipality,Champs-sur-Tarentaine-Marchal,409,1,943,0.8016967177391052,0.39008042216300964
M_3254,Municipality,Saint-Pourçain-sur-Sioule,99,1,3794,0.8046916127204895,0.2865771949291229
M_15122,Municipality,Maurs,412,1,1694,0.854191243648529,0.34932956099510193
P_63113_40,Precinct,Clermont-Ferrand,2297,0,877,0.7377423048019409,0.4614173173904419
M_15107,Municipality,Lorcières,408,1,192,0.7760416865348816,0.27210885286331177
M_43093,Municipality,Félines,1465,1,284,0.7852112650871277,0.24200913310050964
P_3185_13,Precinct,Montluçon,95,0,1202,0.739600658416748,0.387170672416687
P_63032_3,Precinct,Beaumont,2290,0,1048,0.7452290058135986,0.374015748500824
P_63113_59,Precinct,Clermont-Ferrand,2297,1,1228,0.8526058793067932,0.2978723347187042
P_15014_12,Precinct,Aurillac,406,1,1472,0.804347813129425,0.3714531362056732
M_3159,Municipality,Malicorne,85,1,580,0.8379310369491577,0.3900415003299713
M_43263,Municipality,Vielprat,1465,1,80,0.800000011920929,0.14516128599643707
M_15181,Municipality,Saint-Constant,412,1,516,0.854651153087616,0.3248259723186493
M_15076,Municipality,Glénat,408,1,196,0.795918345451355,0.31612902879714966
M_3109,Municipality,Escurolles,104,1,542,0.8671586513519287,0.28446388244628906
P_3185_20,Precinct,Montluçon,94,0,581,0.5611015558242798,0.43518519401550293
M_3189,Municipality,Montvicq,89,1,579,0.8393782377243042,0.284518837928772
M_43031,Municipality,Blassac,1465,0,125,0.8799999952316284,0.3113207519054413
P_43157_301,Precinct,Le Puy-en-Velay,1468,1,835,0.7497006058692932,0.41138210892677307
M_3052,Municipality,Chamblet,89,1,748,0.8689839839935303,0.31496062874794006
M_63022,Municipality,Auzat-la-Combelle,2292,1,1787,0.7940682768821716,0.37410587072372437
M_3288,Municipality,Treignat,91,1,409,0.7359412908554077,0.2945205569267273
P_63032_8,Precinct,Beaumont,2290,1,1010,0.7990099191665649,0.3375474214553833
M_43007,Municipality,Araules,1475,1,591,0.8443316221237183,0.25
M_43016,Municipality,Auzon,1466,1,686,0.8352769613265991,0.3221238851547241
M_63031,Municipality,Beaulieu,2292,1,344,0.8139534592628479,0.38545453548431396
P_63164_2,Precinct,Gerzat,2305,1,1036,0.7876448035240173,0.37892094254493713
M_15230,Municipality,Sourniac,411,1,182,0.8626373410224915,0.3486842215061188
P_3185_21,Precinct,Montluçon,94,1,627,0.5582137107849121,0.3994169235229492
P_3185_10,Precinct,Montluçon,94,1,1458,0.6844993233680725,0.3237113356590271
P_63113_30,Precinct,Clermont-Ferrand,2297,1,1016,0.7726377844810486,0.3775773048400879
M_43080,Municipality,Craponne-sur-Arzon,1462,1,1682,0.801426887512207,0.2194381207227707
P_63032_5,Precinct,Beaumont,2290,1,1148,0.845818817615509,0.3234984278678894
M_43049,Municipality,Chamalières-sur-Loire,1471,1,408,0.8553921580314636,0.3074626922607422
P_43157_102,Precinct,Le Puy-en-Velay,1468,0,903,0.7774086594581604,0.27826085686683655
M_43178,Municipality,Saint-Didier-sur-Doulon,1466,1,222,0.8108108043670654,0.19767442345619202
M_43153,Municipality,Pont-Salomon,1465,1,1374,0.8435225486755371,0.2785588800907135
P_43157_103,Precinct,Le Puy-en-Velay,1468,1,512,0.708984375,0.24079319834709167
M_43258,Municipality,Vergongheon,1464,1,1435,0.8076655268669128,0.4058614671230316
M_43201,Municipality,Saint-Julien-d'Ance,1462,1,250,0.8240000009536743,0.1442786008119583
M_3227,Municipality,Saint-Didier-la-Forêt,104,1,279,0.8960573673248291,0.2049180269241333
M_15079,Municipality,Jaleyrac,411,0,363,0.8650137782096863,0.36274510622024536
M_15046,Municipality,Chaussenac,409,1,211,0.8767772316932678,0.3956044018268585
P_63113_29,Precinct,Clermont-Ferrand,2299,1,1196,0.8210702538490295,0.36251288652420044
M_15194,Municipality,Saint-Julien-de-Toursac,412,1,128,0.84375,0.17924527823925018
M_15269,Municipality,Besse,407,1,126,0.8015872836112976,0.3979591727256775
M_15167,Municipality,Rouziers,412,1,103,0.8640776872634888,0.23863635957241058
M_3049,Municipality,Cesset,99,1,313,0.8530351519584656,0.27131783962249756
M_43203,Municipality,Saint-Julien-du-Pinet,1475,0,398,0.9447236061096191,0.27445653080940247
M_63182,Municipality,Jumeaux,2292,1,485,0.8742268085479736,0.4019370377063751
M_3018,Municipality,Bayet,99,1,481,0.8898128867149353,0.21204818785190582
M_3258,Municipality,Saint-Rémy-en-Rollat,104,1,1302,0.8479262590408325,0.2207670658826828
M_43034,Municipality,Boisset,1462,0,265,0.845283031463623,0.171171173453331
P_63164_1,Precinct,Gerzat,2305,1,972,0.7561728358268738,0.3533519506454468
M_3047,Municipality,La Celle,85,0,366,0.8005464673042297,0.24912281334400177
M_43220,Municipality,Saint-Préjet-d'Allier,1466,1,226,0.7876105904579163,0.33522728085517883
P_63113_4,Precinct,Clermont-Ferrand,2298,1,1147,0.8256320953369141,0.3778015077114105
M_43228,Municipality,Saint-Victor-sur-Arlanc,1462,1,121,0.7685950398445129,0.14444445073604584
P_63113_28,Precinct,Clermont-Ferrand,2299,1,1078,0.8376623392105103,0.3471444547176361
M_43230,Municipality,Saint-Vincent,1471,1,872,0.8463302850723267,0.22873082756996155
P_63113_39,Precinct,Clermont-Ferrand,2298,0,992,0.7620967626571655,0.408660352230072
P_63113_63,Precinct,Clermont-Ferrand,2298,1,833,0.831932783126831,0.3544117510318756
M_15036,Municipality,Chalvignac,411,1,480,0.7854166626930237,0.2776280343532562
P_63032_6,Precinct,Beaumont,2290,1,1165,0.8120171427726746,0.3844492435455322
M_43024,Municipality,Beaux,1475,1,629,0.8537361025810242,0.2239382266998291
P_15014_11,Precinct,Aurillac,406,0,1224,0.7696078419685364,0.45593035221099854
M_3027,Municipality,Bézenet,89,0,640,0.8296874761581421,0.3096153736114502
M_63050,Municipality,Brassac-les-Mines,2292,0,2557,0.8071959614753723,0.3774050176143646
P_63113_53,Precinct,Clermont-Ferrand,2299,0,995,0.8190954923629761,0.35148516297340393
M_43106,Municipality,Jax,1464,1,135,0.8444444537162781,0.2232142835855484
M_3246,Municipality,Saint-Martinien,91,1,462,0.8246753215789795,0.25613078474998474
M_15111,Municipality,Madic,408,0,204,0.8235294222831726,0.3558282256126404
P_15014_3,Precinct,Aurillac,406,1,1659,0.8101266026496887,0.42532220482826233
P_63032_7,Precinct,Beaumont,2290,1,1168,0.8458904027938843,0.3319630026817322
P_15014_2,Precinct,Aurillac,406,1,1160,0.7689655423164368,0.33830276131629944
M_15120,Municipality,Mauriac,411,1,2837,0.8124779462814331,0.3177404999732971
P_3190_16,Precinct,Moulins,96,1,657,0.6727549433708191,0.4149184226989746
M_15129,Municipality,Montboudif,408,1,215,0.7860465049743652,0.32926830649375916
P_63164_6,Precinct,Gerzat,2305,0,963,0.8431983590126038,0.4121365249156952
P_3190_7,Precinct,Moulins,96,0,690,0.6536231637001038,0.41705068945884705
M_43114,Municipality,Lapte,1475,1,1320,0.8446969985961914,0.21382488310337067
M_43169,Municipality,Saint-Austremoine,1464,1,58,0.7586206793785095,0.13636364042758942
P_63113_9,Precinct,Clermont-Ferrand,2299,1,1223,0.8266557455062866,0.36391130089759827
M_43119,Municipality,Lavoûte-sur-Loire,1471,1,606,0.8597359657287598,0.28230616450309753
M_3055,Municipality,La Chapelaude,91,1,785,0.8394904732704163,0.2981366515159607
M_43196,Municipality,Saint-Jean-d'Aubrigoux,1462,1,186,0.7311828136444092,0.21481481194496155
P_63164_7,Precinct,Gerzat,2305,1,996,0.849397599697113,0.3851761817932129
P_3185_12,Precinct,Montluçon,95,1,598,0.692307710647583,0.31840795278549194
M_3136,Municipality,Lamaids,91,0,123,0.7886179089546204,0.30927833914756775
M_43059,Municipality,La Chapelle-Geneste,1466,1,143,0.7762237787246704,0.22857142984867096
M_15066,Municipality,Le Falgoux,407,0,155,0.774193525314331,0.4482758641242981
M_15211,Municipality,Saint-Santin-Cantalès,408,1,262,0.805343508720398,0.3300970792770386
M_63156,Municipality,Esteil,2292,1,72,0.8333333134651184,0.4000000059604645
P_43157_201,Precinct,Le Puy-en-Velay,1468,1,703,0.7240398526191711,0.3386773467063904
P_3185_16,Precinct,Montluçon,94,1,823,0.7023086547851562,0.40070921182632446
M_43021,Municipality,Beaulieu,1471,0,729,0.855967104434967,0.21166667342185974
M_3307,Municipality,Verneuil-en-Bourbonnais,99,0,211,0.9052132964134216,0.38297873735427856
P_63113_27,Precinct,Clermont-Ferrand,2297,1,1207,0.8202154040336609,0.2985685169696808
M_15010,Municipality,Arches,411,1,172,0.8662790656089783,0.3379310369491577
P_43157_401,Precinct,Le Puy-en-Velay,1468,1,1056,0.7433711886405945,0.34464752674102783
M_3204,Municipality,Paray-sous-Briailles,99,1,479,0.855949878692627,0.2525252401828766
P_3190_15,Precinct,Moulins,96,1,788,0.6878172755241394,0.41385766863822937
P_3190_1,Precinct,Moulins,96,1,559,0.6565295457839966,0.24791085720062256
M_43073,Municipality,Cistrières,1465,1,157,0.7643312215805054,0.11403508484363556
